Symbol,Name,Last,Change,"% Change","Assets Under Management",Time
RBF8417.CF,"RBC Global Equity Focus Fund Series O U$ - NL",15.9976,0.2524,0.016030282244748,"7,518 M",10/21/22
PHN8077.CF,"RBC Global Equity Focus Fund Series O",21.82,0.1366,0.0062997500392006,"7,518 M",10/21/22
PHN9077.CF,"RBC Global Equity Focus Fund Series O",21.82,0.1366,0.0062997500392006,"7,518 M",10/21/22
RBF8077.CF,"RBC Global Equity Focus Fund Series O - NL",21.82,0.1366,0.0062997500392006,"7,518 M",10/21/22
PHN255.CF,"PH&N Short Term Bond & Mortgage Series O - NL",9.3574,0.027699999999999,0.0029690129371791,"7,464 M",10/21/22
RBF8255.CF,"PH&N Short Term Bond & Mortgage Series O - NL",9.3574,0.027699999999999,0.0029690129371791,"7,464 M",10/21/22
TDB3477.CF,"TD Monthly Income Fund - Ft5 Series - NL",14.25,0.14,0.0099220411055989,"7,419 M",10/21/22
TDB3085.CF,"TD Monthly Income Fund - D Series - NL",11.98,0.11,0.0092670598146589,"7,419 M",10/21/22
TDB113.CF,"TD Monthly Income Fund - Advisor Series - Lsc2",21.8295,0.2036,0.009414637078688,"7,419 M",10/21/22
TDB821.CF,"TD Monthly Income Fund - Advisor Series - ISC",21.8295,0.2036,0.009414637078688,"7,419 M",10/21/22
TDB831.CF,"TD Monthly Income Fund - Advisor Series - DSC",21.8295,0.2036,0.009414637078688,"7,419 M",10/21/22
TDB841.CF,"TD Monthly Income Fund - Advisor Series - Lsc",21.8295,0.2036,0.009414637078688,"7,419 M",10/21/22
TDB452.CF,"TD Monthly Income Fund - F Series - NL",15.77,0.15,0.0096030729833547,"7,419 M",10/21/22
TDB398.CF,"TD Monthly Income Fund - H8 Series - NL",10.68,0.1,0.0094517958412098,"7,419 M",10/21/22
TDB297.CF,"TD Monthly Income Fund - T8 Series  - Lsc2",10.6577,0.099400000000001,0.0094143943627289,"7,419 M",10/21/22
TDB395.CF,"TD Monthly Income Fund - T8 Series - ISC",10.6577,0.099400000000001,0.0094143943627289,"7,419 M",10/21/22
TDB396.CF,"TD Monthly Income Fund - T8 Series - DSC",10.6577,0.099400000000001,0.0094143943627289,"7,419 M",10/21/22
TDB397.CF,"TD Monthly Income Fund - T8 Series - Lsc",10.6577,0.099400000000001,0.0094143943627289,"7,419 M",10/21/22
TDB399.CF,"TD Monthly Income Fund - Ft8 Series - NL",11.41,0.11,0.0097345132743362,"7,419 M",10/21/22
TDB622.CF,"TD Monthly Income Fund - Investor Series - NL",23.13,0.21,0.0091623036649213,"7,419 M",10/21/22
TDB2444.CF,"TD Comfort Balanced Growth Portfolio F - NL",10.35,0.07,0.0068093385214008,"7,177 M",10/21/22
